Order_Line,Order_ID,Bar_code_value,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_Name,Segment,Age,Country,City,State,Postal_Code,Region,Order_Year,Order_Month,Order_Month_Name
3811,OF-2021-161718,37607955,2023-05-26,2023-06-01,Standard Class,SO-20335,FUR-CH-10002372,364.41,5,0.1,8.098,Sean O'Donnell,Consumer,65,United States,Fort Lauderdale,Florida,33311.0,South,2023,5,May
3812,OF-2021-161718,18514169,2023-05-26,2023-06-01,Standard Class,SO-20335,TEC-PH-10000376,39.96,4,0.0,10.3896,Sean O'Donnell,Consumer,65,United States,Fort Lauderdale,Florida,33311.0,South,2023,5,May
3813,OF-2021-161718,83308437,2023-05-26,2023-06-01,Standard Class,SO-20335,FUR-CH-10002965,361.764,2,0.1,68.3332,Sean O'Donnell,Consumer,65,United States,Fort Lauderdale,Florida,33311.0,South,2023,5,May
3814,OF-2021-130659,54321109,2023-05-26,2023-05-31,Second Class,MS-17365,OFF-EN-10004147,17.94,3,0.0,8.7906,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227.0,Central,2023,5,May
3815,OF-2021-130659,34004126,2023-05-26,2023-05-31,Second Class,MS-17365,FUR-CH-10003535,384.174,7,0.1,29.8802,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227.0,Central,2023,5,May
3816,OF-2021-130659,91633218,2023-05-26,2023-05-31,Second Class,MS-17365,TEC-PH-10004586,1799.75,5,0.0,539.925,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227.0,Central,2023,5,May
3817,OF-2021-142377,37238499,2023-05-26,2023-05-31,Standard Class,MS-17980,OFF-PA-10001970,85.96,7,0.0,40.4012,Michael Stewart,Corporate,67,United States,Dallas,Texas,75220.0,Central,2023,5,May
3818,OF-2021-155600,34496898,2023-05-26,2023-05-29,Second Class,RO-19780,OFF-BI-10000545,1598.058,7,0.7,-1065.372,Rose O'Brian,Consumer,25,United States,Memphis,Tennessee,38109.0,South,2023,5,May
3819,OF-2021-155600,84573824,2023-05-26,2023-05-29,Second Class,RO-19780,OFF-AR-10003752,36.96,4,0.2,12.012,Rose O'Brian,Consumer,25,United States,Memphis,Tennessee,38109.0,South,2023,5,May
3820,OF-2021-118871,86162386,2023-05-26,2023-05-31,Second Class,HM-14860,OFF-EN-10003296,271.44,3,0.0,122.148,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2023,5,May
3821,OF-2021-118871,81650183,2023-05-26,2023-05-31,Second Class,HM-14860,TEC-PH-10000193,110.352,3,0.2,8.2764,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2023,5,May
3822,OF-2021-118871,329112,2023-05-26,2023-05-31,Second Class,HM-14860,FUR-FU-10002111,36.4,5,0.0,13.832,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2023,5,May
3823,OF-2021-119508,99991780,2023-05-26,2023-05-31,Standard Class,TZ-21580,OFF-AR-10003723,16.9,5,0.0,6.253,Tracy Zic,Consumer,65,United States,Louisville,Colorado,80027.0,West,2023,5,May
3824,OF-2021-119508,33021686,2023-05-26,2023-05-31,Standard Class,TZ-21580,FUR-FU-10004270,25.08,6,0.0,9.0288,Tracy Zic,Consumer,65,United States,Louisville,Colorado,80027.0,West,2023,5,May
3825,OF-2021-156440,42861410,2023-05-27,2023-05-31,Standard Class,MH-17620,FUR-FU-10004090,44.46,2,0.0,14.6718,Matt Hagelstein,Corporate,22,United States,San Francisco,California,94110.0,West,2023,5,May
3826,OF-2021-101091,81889803,2023-05-27,2023-05-31,Second Class,SW-20245,TEC-AC-10003280,47.984,2,0.2,0.5998,Scot Wooten,Consumer,20,United States,Stockton,California,95207.0,West,2023,5,May
3827,OF-2021-101091,46324971,2023-05-27,2023-05-31,Second Class,SW-20245,OFF-BI-10001107,26.064,6,0.7,-19.9824,Scot Wooten,Consumer,20,United States,Stockton,California,95207.0,West,2023,5,May
3828,OF-2021-134943,61872763,2023-05-27,2023-05-28,First Class,SU-20665,OFF-BI-10000666,152.8,5,0.0,76.4,Stephanie Ulpright,Home Office,30,United States,Jackson,Mississippi,39212.0,South,2023,5,May
3829,OF-2021-142937,41241605,2023-05-27,2023-05-28,First Class,SF-20065,OFF-AR-10003582,45.04,2,0.2,4.504,Sandra Flanagan,Consumer,41,United States,Philadelphia,Pennsylvania,19140.0,East,2023,5,May
3830,OF-2021-110814,33236083,2023-05-27,2023-05-31,Second Class,BD-11635,OFF-BI-10002026,232.4,5,0.2,78.435,Brian Derr,Consumer,42,United States,Bowling Green,Kentucky,42104.0,South,2023,5,May
3831,OF-2021-110814,93568255,2023-05-27,2023-05-31,Second Class,BD-11635,FUR-CH-10003535,164.646,3,0.1,12.8058,Brian Derr,Consumer,42,United States,Bowling Green,Kentucky,42104.0,South,2023,5,May
3832,OF-2021-110814,4057669,2023-05-27,2023-05-31,Second Class,BD-11635,OFF-PA-10004156,22.68,2,0.0,11.1132,Brian Derr,Consumer,42,United States,Bowling Green,Kentucky,42104.0,South,2023,5,May
3833,OF-2021-149566,45128527,2023-05-27,2023-06-01,Standard Class,GB-14530,TEC-AC-10001266,39.0,3,0.0,17.55,George Bell,Corporate,41,United States,Auburn,New York,13021.0,East,2023,5,May
3834,OF-2021-149566,22995395,2023-05-27,2023-06-01,Standard Class,GB-14530,OFF-LA-10000452,12.6,4,0.0,6.048,George Bell,Corporate,41,United States,Auburn,New York,13021.0,East,2023,5,May
3835,ON-2021-131842,60772313,2023-05-27,2023-05-30,First Class,RR-19525,FUR-CH-10004477,97.424,2,0.2,10.9602,Rick Reed,Corporate,51,United States,Lowell,Massachusetts,1852.0,East,2023,5,May
3836,OF-2021-117898,76585821,2023-05-27,2023-06-02,Standard Class,TB-21250,OFF-EN-10004459,12.224,2,0.2,4.4312,Tim Brockman,Consumer,39,United States,New York City,New York,10024.0,East,2023,5,May
3837,OF-2021-143490,4143330,2023-05-28,2023-06-04,Standard Class,NP-18325,OFF-AR-10002952,120.15,9,0.0,33.642,Naresj Patel,Consumer,70,United States,Waynesboro,Virginia,22980.0,South,2023,5,May
3838,OF-2021-143490,49811354,2023-05-28,2023-06-04,Standard Class,NP-18325,TEC-PH-10000576,219.184,2,0.2,19.1786,Naresj Patel,Consumer,70,United States,Waynesboro,Virginia,22980.0,South,2023,5,May
3839,ON-2021-149692,75278046,2023-05-28,2023-06-03,Standard Class,KW-16435,OFF-BI-10002813,2.772,7,0.8,-4.851,Katrina Willman,Consumer,48,United States,New York City,New York,10009.0,East,2023,5,May
3840,OF-2021-144806,86261035,2023-05-28,2023-06-02,Standard Class,GH-14425,FUR-FU-10002253,206.112,6,0.2,48.9516,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,5,May
3841,OF-2021-144806,10292330,2023-05-28,2023-06-02,Standard Class,GH-14425,OFF-PA-10002586,19.92,5,0.2,6.723,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,5,May
3842,OF-2021-144806,25615361,2023-05-28,2023-06-02,Standard Class,GH-14425,OFF-PA-10003039,198.272,8,0.2,61.96,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,5,May
3843,OF-2021-144806,74043303,2023-05-28,2023-06-02,Standard Class,GH-14425,OFF-ST-10004804,247.104,6,0.2,-58.6872,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,5,May
3844,OF-2021-144806,57001342,2023-05-28,2023-06-02,Standard Class,GH-14425,OFF-AR-10004042,86.304,6,0.2,9.7092,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,5,May
3845,OF-2021-131884,83119681,2023-05-28,2023-05-28,Same Day,DK-13375,TEC-PH-10001578,485.94,2,0.4,-89.089,Dennis Kane,Consumer,56,United States,Marion,Ohio,43302.0,East,2023,5,May
3846,OF-2021-131884,82570215,2023-05-28,2023-05-28,Same Day,DK-13375,OFF-AR-10004078,37.376,8,0.2,4.672,Dennis Kane,Consumer,56,United States,Marion,Ohio,43302.0,East,2023,5,May
3847,OF-2021-131884,55436325,2023-05-28,2023-05-28,Same Day,DK-13375,FUR-CH-10004860,70.686,1,0.3,-24.2352,Dennis Kane,Consumer,56,United States,Marion,Ohio,43302.0,East,2023,5,May
3848,OF-2021-148628,37659720,2023-05-28,2023-06-02,Standard Class,KM-16375,OFF-PA-10003883,32.75,5,0.0,15.065,Katherine Murray,Home Office,70,United States,Salem,Virginia,24153.0,South,2023,5,May
3849,ON-2021-127040,52278464,2023-05-28,2023-06-01,Standard Class,SG-20605,OFF-PA-10004255,6.48,1,0.0,3.1104,Speros Goranitis,Consumer,69,United States,New York City,New York,10009.0,East,2023,5,May
3850,ON-2021-127040,27964138,2023-05-28,2023-06-01,Standard Class,SG-20605,OFF-PA-10001184,41.86,7,0.0,20.5114,Speros Goranitis,Consumer,69,United States,New York City,New York,10009.0,East,2023,5,May
3851,ON-2021-127040,74846614,2023-05-28,2023-06-01,Standard Class,SG-20605,TEC-AC-10002637,1619.91,9,0.0,97.1946,Speros Goranitis,Consumer,69,United States,New York City,New York,10009.0,East,2023,5,May
3852,ON-2021-127040,33169548,2023-05-28,2023-06-01,Standard Class,SG-20605,FUR-FU-10002878,113.92,4,0.0,42.1504,Speros Goranitis,Consumer,69,United States,New York City,New York,10009.0,East,2023,5,May
3853,OF-2021-156104,54651729,2023-05-28,2023-05-30,Second Class,NP-18685,TEC-CO-10002095,999.98,2,0.0,449.991,Nora Pelletier,Home Office,42,United States,Niagara Falls,New York,14304.0,East,2023,5,May
3854,ON-2021-114741,12305455,2023-05-28,2023-06-01,Standard Class,IL-15100,OFF-PA-10000048,6.48,1,0.0,3.1104,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2023,5,May
3855,ON-2021-114741,61430567,2023-05-28,2023-06-01,Standard Class,IL-15100,OFF-ST-10000078,1325.85,5,0.0,238.653,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2023,5,May
3856,ON-2021-114741,99269079,2023-05-28,2023-06-01,Standard Class,IL-15100,OFF-LA-10004853,14.94,3,0.0,6.8724,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2023,5,May
3857,OF-2021-168634,8923561,2023-05-28,2023-06-02,Standard Class,AF-10870,OFF-AP-10001626,7.78,2,0.0,2.0228,Art Ferguson,Consumer,63,United States,College Station,Texas,77840.0,Central,2023,5,May
3858,OF-2021-153752,71610022,2023-05-28,2023-06-02,Second Class,RO-19780,TEC-PH-10001615,173.94,6,0.0,50.4426,Rose O'Brian,Consumer,25,United States,Memphis,Tennessee,38109.0,South,2023,5,May
3859,OF-2021-166338,511943,2023-05-28,2023-05-29,First Class,MP-18175,OFF-BI-10002852,14.832,3,0.7,-10.3824,Mike Pelletier,Home Office,34,United States,Laguna Niguel,California,92677.0,West,2023,5,May
3860,OF-2021-136700,46115769,2023-05-28,2023-06-02,Second Class,DB-13120,OFF-PA-10004519,8.96,2,0.0,4.3904,David Bremer,Corporate,60,United States,Santa Clara,California,95051.0,West,2023,5,May
3861,OF-2021-134894,82150544,2023-05-29,2023-06-02,Standard Class,DK-12985,OFF-AP-10001271,152.94,3,0.0,41.2938,Darren Koutras,Consumer,58,United States,Henderson,Kentucky,42420.0,South,2023,5,May
3862,OF-2021-134894,27600975,2023-05-29,2023-06-02,Standard Class,DK-12985,FUR-CH-10002647,283.92,4,0.0,70.98,Darren Koutras,Consumer,58,United States,Henderson,Kentucky,42420.0,South,2023,5,May
3863,OF-2021-130736,21589654,2023-05-29,2023-05-31,First Class,JF-15490,OFF-FA-10003467,3.96,2,0.0,0.0,Jeremy Farry,Consumer,38,United States,Seattle,Washington,98105.0,West,2023,5,May
3864,OF-2021-130736,75634437,2023-05-29,2023-05-31,First Class,JF-15490,OFF-LA-10000634,2.61,1,0.0,1.2006,Jeremy Farry,Consumer,38,United States,Seattle,Washington,98105.0,West,2023,5,May
3865,OF-2021-135272,28998903,2023-05-29,2023-06-03,Standard Class,MS-17830,FUR-FU-10002759,79.92,4,0.0,28.7712,Melanie Seite,Consumer,61,United States,Laredo,Texas,78041.0,Central,2023,5,May
3866,OF-2021-165050,98468295,2023-05-29,2023-05-31,First Class,AH-10210,OFF-BI-10001031,21.36,5,0.2,7.209,Alan Hwang,Consumer,58,United States,Brentwood,California,94513.0,West,2023,5,May
3867,OF-2021-165050,75263883,2023-05-29,2023-05-31,First Class,AH-10210,OFF-BI-10003727,6.688,2,0.2,2.3408,Alan Hwang,Consumer,58,United States,Brentwood,California,94513.0,West,2023,5,May
3868,OF-2021-165050,73165012,2023-05-29,2023-05-31,First Class,AH-10210,TEC-PH-10001336,773.94,6,0.0,224.4426,Alan Hwang,Consumer,58,United States,Brentwood,California,94513.0,West,2023,5,May
3869,ON-2021-120957,44162138,2023-05-29,2023-05-29,Same Day,KH-16690,OFF-PA-10003953,12.96,2,0.0,6.2208,Kristen Hastings,Corporate,36,United States,San Francisco,California,94110.0,West,2023,5,May
3870,OF-2021-135622,60456077,2023-05-30,2023-06-02,Second Class,TT-21460,OFF-PA-10000100,360.712,11,0.2,130.7581,Tonja Turnell,Home Office,22,United States,Aurora,Illinois,60505.0,Central,2023,5,May
3871,OF-2021-135622,60093046,2023-05-30,2023-06-02,Second Class,TT-21460,TEC-PH-10001817,1718.4,6,0.2,150.36,Tonja Turnell,Home Office,22,United States,Aurora,Illinois,60505.0,Central,2023,5,May
3872,OF-2021-103205,41192651,2023-05-30,2023-06-01,Second Class,JJ-15760,TEC-PH-10004896,119.96,5,0.2,11.996,Joel Jenkins,Home Office,59,United States,Springfield,Virginia,22153.0,South,2023,5,May
3873,OF-2021-129532,4471811,2023-05-30,2023-06-03,Standard Class,YS-21880,OFF-ST-10004186,221.96,2,0.0,4.4392,Yana Sorensen,Corporate,31,United States,Burlington,North Carolina,27217.0,South,2023,5,May
3874,OF-2021-129532,89146238,2023-05-30,2023-06-03,Standard Class,YS-21880,TEC-AC-10000865,236.0,4,0.0,40.12,Yana Sorensen,Corporate,31,United States,Burlington,North Carolina,27217.0,South,2023,5,May
3875,OF-2021-156118,87645189,2023-05-30,2023-06-03,Standard Class,HG-14965,OFF-PA-10000533,15.696,3,0.2,5.1012,Henry Goldwyn,Corporate,32,United States,Los Angeles,California,90032.0,West,2023,5,May
3876,OF-2021-157035,36443746,2023-05-31,2023-06-03,First Class,KB-16600,OFF-PA-10004156,34.02,3,0.0,16.6698,Ken Brennan,Corporate,29,United States,Houston,Texas,77041.0,Central,2023,5,May
3877,OF-2021-121650,34586450,2023-06-01,2023-06-07,Standard Class,KD-16495,OFF-AR-10001149,3.9,2,0.0,1.521,Keith Dawkins,Corporate,68,United States,New York City,New York,10009.0,East,2023,6,Jun
3878,OF-2021-121650,16129407,2023-06-01,2023-06-07,Standard Class,KD-16495,FUR-TA-10003569,801.96,2,0.0,200.49,Keith Dawkins,Corporate,68,United States,New York City,New York,10009.0,East,2023,6,Jun
3879,OF-2021-121650,42153634,2023-06-01,2023-06-07,Standard Class,KD-16495,FUR-CH-10004289,191.96,2,0.0,32.6332,Keith Dawkins,Corporate,68,United States,New York City,New York,10009.0,East,2023,6,Jun
3880,OF-2021-121650,36264173,2023-06-01,2023-06-07,Standard Class,KD-16495,OFF-LA-10001045,2.61,1,0.0,1.2006,Keith Dawkins,Corporate,68,United States,New York City,New York,10009.0,East,2023,6,Jun
3881,ON-2021-168732,77311323,2023-06-01,2023-06-07,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0.0,0.4984,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076.0,South,2023,6,Jun
3882,ON-2021-168732,65511973,2023-06-01,2023-06-07,Standard Class,KM-16660,OFF-PA-10000520,25.92,4,0.0,12.4416,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076.0,South,2023,6,Jun
3883,ON-2021-168732,36988378,2023-06-01,2023-06-07,Standard Class,KM-16660,TEC-AC-10001553,101.94,6,0.0,21.4074,Khloe Miller,Consumer,57,United States,Roswell,Georgia,30076.0,South,2023,6,Jun
3884,OF-2021-143105,96297423,2023-06-01,2023-06-01,Same Day,MA-17560,OFF-LA-10004093,7.31,1,0.0,3.4357,Matt Abelman,Home Office,19,United States,Houston,Texas,77095.0,Central,2023,6,Jun
3885,OF-2021-143105,62557833,2023-06-01,2023-06-01,Same Day,MA-17560,TEC-CO-10002095,799.984,2,0.2,249.995,Matt Abelman,Home Office,19,United States,Houston,Texas,77095.0,Central,2023,6,Jun
3886,OF-2021-143105,31577399,2023-06-01,2023-06-01,Same Day,MA-17560,OFF-PA-10002713,41.28,6,0.0,18.9888,Matt Abelman,Home Office,19,United States,Houston,Texas,77095.0,Central,2023,6,Jun
3887,OF-2021-143105,69240211,2023-06-01,2023-06-01,Same Day,MA-17560,OFF-PA-10002254,184.66,7,0.0,84.9436,Matt Abelman,Home Office,19,United States,Houston,Texas,77095.0,Central,2023,6,Jun
3888,ON-2021-138093,87832821,2023-06-01,2023-06-07,Standard Class,KM-16225,OFF-AR-10000817,27.36,9,0.0,9.3024,Kalyca Meade,Corporate,57,United States,New York City,New York,10011.0,East,2023,6,Jun
3889,ON-2021-138093,91546155,2023-06-01,2023-06-07,Standard Class,KM-16225,OFF-PA-10001509,44.75,5,0.0,20.585,Kalyca Meade,Corporate,57,United States,New York City,New York,10011.0,East,2023,6,Jun
3890,ON-2021-138093,20900386,2023-06-01,2023-06-07,Standard Class,KM-16225,TEC-PH-10004667,134.99,1,0.0,36.4473,Kalyca Meade,Corporate,57,United States,New York City,New York,10011.0,East,2023,6,Jun
3891,ON-2021-138093,95608505,2023-06-01,2023-06-07,Standard Class,KM-16225,OFF-PA-10000143,26.4,5,0.0,12.672,Kalyca Meade,Corporate,57,United States,New York City,New York,10011.0,East,2023,6,Jun
3892,ON-2021-138093,2741085,2023-06-01,2023-06-07,Standard Class,KM-16225,FUR-CH-10000785,542.94,3,0.0,141.1644,Kalyca Meade,Corporate,57,United States,New York City,New York,10011.0,East,2023,6,Jun
3893,OF-2021-115693,21069456,2023-06-01,2023-06-06,Standard Class,FC-14245,OFF-AR-10003582,56.3,2,0.0,15.764,Frank Carlisle,Home Office,20,United States,Lakewood,Ohio,44107.0,East,2023,6,Jun
3894,OF-2021-106208,40742246,2023-06-01,2023-06-06,Standard Class,JW-16075,OFF-AP-10004980,53.088,7,0.8,-108.8304,Julia West,Consumer,25,United States,Philadelphia,Pennsylvania,19140.0,East,2023,6,Jun
3895,OF-2021-127502,53205279,2023-06-01,2023-06-05,Standard Class,MT-17815,OFF-LA-10001613,5.76,2,0.0,2.8224,Meg Tillman,Consumer,58,United States,Scottsdale,Arizona,85254.0,West,2023,6,Jun
3896,OF-2021-112823,24306579,2023-06-01,2023-06-07,Standard Class,RA-19945,TEC-AC-10002550,25.488,2,0.2,4.4604,Ryan Akin,Consumer,39,United States,Murrieta,California,92563.0,West,2023,6,Jun
3897,OF-2021-150560,82472184,2023-06-02,2023-06-03,First Class,SW-20455,OFF-LA-10003930,196.62,2,0.0,96.3438,Shaun Weien,Consumer,21,United States,Suffolk,Virginia,23434.0,South,2023,6,Jun
3898,OF-2021-155761,97132997,2023-06-02,2023-06-02,Same Day,SC-20800,TEC-AC-10001606,159.984,2,0.2,35.9964,Stuart Calhoun,Consumer,20,United States,Houston,Texas,77041.0,Central,2023,6,Jun
3899,OF-2021-155761,16894689,2023-06-02,2023-06-02,Same Day,SC-20800,OFF-ST-10000943,46.344,3,0.2,4.6344,Stuart Calhoun,Consumer,20,United States,Houston,Texas,77041.0,Central,2023,6,Jun
3900,ON-2021-120572,33900949,2023-06-02,2023-06-06,Standard Class,GH-14425,OFF-BI-10001098,12.828,2,0.7,-8.9796,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2023,6,Jun
3901,OF-2021-104346,67961829,2023-06-02,2023-06-07,Standard Class,IM-15070,OFF-AR-10001473,13.12,5,0.2,1.148,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3902,OF-2021-104346,36152911,2023-06-02,2023-06-07,Standard Class,IM-15070,FUR-BO-10003450,69.576,4,0.7,-143.7904,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3903,OF-2021-104346,50160628,2023-06-02,2023-06-07,Standard Class,IM-15070,OFF-AR-10001545,4.224,3,0.2,0.4752,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3904,OF-2021-104346,65216189,2023-06-02,2023-06-07,Standard Class,IM-15070,TEC-AC-10004396,58.08,4,0.2,-6.534,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3905,OF-2021-104346,47586702,2023-06-02,2023-06-07,Standard Class,IM-15070,FUR-FU-10002456,52.416,9,0.2,15.0696,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3906,OF-2021-104346,56282282,2023-06-02,2023-06-07,Standard Class,IM-15070,FUR-FU-10001473,54.92,5,0.2,10.984,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3907,OF-2021-104346,16971175,2023-06-02,2023-06-07,Standard Class,IM-15070,FUR-TA-10000849,364.95,5,0.5,-248.166,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3908,OF-2021-104346,91542717,2023-06-02,2023-06-07,Standard Class,IM-15070,OFF-PA-10001166,85.056,3,0.2,28.7064,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3909,OF-2021-104346,1756687,2023-06-02,2023-06-07,Standard Class,IM-15070,OFF-PA-10003256,27.696,3,0.2,9.6936,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,6,Jun
3910,OF-2021-106362,24868547,2023-06-02,2023-06-06,Standard Class,LC-16885,OFF-BI-10003166,10.332,3,0.7,-7.5768,Lena Creighton,Consumer,31,United States,Roseville,California,95661.0,West,2023,6,Jun
3911,OF-2021-134082,30780034,2023-06-02,2023-06-08,Standard Class,JK-15640,OFF-BI-10004230,110.528,4,0.2,38.6848,Jim Kriz,Home Office,31,United States,New York City,New York,10009.0,East,2023,6,Jun
3912,OF-2021-135853,39909739,2023-06-02,2023-06-05,First Class,CA-12775,TEC-AC-10004761,175.23,11,0.0,61.3305,Cynthia Arntzen,Consumer,57,United States,Tampa,Florida,33614.0,South,2023,6,Jun
3913,OF-2021-135853,67995671,2023-06-02,2023-06-05,First Class,CA-12775,TEC-PH-10003691,125.99,1,0.0,31.4975,Cynthia Arntzen,Consumer,57,United States,Tampa,Florida,33614.0,South,2023,6,Jun
3914,OF-2021-135853,87141649,2023-06-02,2023-06-05,First Class,CA-12775,OFF-BI-10004965,23.0,2,0.0,10.35,Cynthia Arntzen,Consumer,57,United States,Tampa,Florida,33614.0,South,2023,6,Jun
3915,OF-2021-154620,47922602,2023-06-03,2023-06-07,Standard Class,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928,Liz Thompson,Consumer,51,United States,Lancaster,California,93534.0,West,2023,6,Jun
